Date,High,Low,Open,Close,Volume,Adj Close
2019-06-12,78.9238510131836,77.79106140136719,78.0679702758789,78.08055114746094,15850900.0,75.96993255615234
2019-06-13,78.6469497680664,77.35682678222656,78.50220489501953,78.54625701904297,7317000.0,76.42305755615234
2019-06-14,79.60981750488281,78.615478515625,79.3643798828125,78.85462188720703,4873100.0,76.72307586669922
2019-06-17,79.27627563476562,77.47640228271484,79.11894226074219,78.18124389648438,5317500.0,76.06790161132812
2019-06-18,79.91189575195312,78.7035903930664,78.7035903930664,79.68533325195312,7208100.0,77.53134155273438
2019-06-19,80.169921875,79.49653625488281,79.98741149902344,79.77344512939453,5172300.0,77.6170654296875
2019-06-20,81.95091247558594,80.47199249267578,80.74260711669922,81.83133697509766,6906900.0,79.61933898925781
2019-06-21,82.35368347167969,80.91881561279297,81.69288635253906,81.02580261230469,9087300.0,78.8355712890625
2019-06-24,82.43549346923828,81.49779510498047,81.88797760009766,81.92574310302734,5842500.0,79.71118927001953
2019-06-25,82.35368347167969,80.99433898925781,81.9320297241211,81.19571685791016,4439800.0,79.00089263916016
2019-06-26,81.59219360351562,80.37759399414062,81.20830535888672,80.40277099609375,4643800.0,78.22938537597656
2019-06-27,81.30270385742188,80.40277099609375,80.68596649169922,81.16425323486328,3199400.0,78.97028350830078
2019-06-28,82.18376159667969,80.64820861816406,81.22089385986328,81.93832397460938,8637400.0,79.72342681884766
2019-07-01,83.1214599609375,82.34109497070312,82.55506896972656,82.65576171875,6233300.0,80.42147827148438
2019-07-02,83.2599105834961,82.59282684326172,82.84455871582031,83.04594421386719,5394600.0,80.80110931396484
2019-07-03,83.74449157714844,82.88861083984375,83.35430908203125,83.700439453125,3237700.0,81.43790435791016
2019-07-05,83.54310607910156,82.3473892211914,83.54310607910156,83.41094970703125,5636000.0,81.15624237060547
2019-07-08,83.11516571044922,81.9886703491211,82.99559783935547,82.35997772216797,5088400.0,80.13368225097656
2019-07-09,82.14600372314453,81.14537811279297,81.87539672851562,82.05789947509766,4803200.0,79.83976745605469
2019-07-10,83.2347412109375,81.9320297241211,82.44178771972656,82.09565734863281,3717100.0,79.87650299072266
2019-07-11,82.93895721435547,81.85651397705078,82.08936309814453,82.65576171875,3874100.0,80.42147827148438
2019-07-12,84.21019744873047,82.88861083984375,83.01447296142578,84.15355682373047,5088400.0,81.8787841796875
2019-07-15,84.2227783203125,83.62492370605469,83.86406707763672,83.84518432617188,3779700.0,81.5787353515625
2019-07-16,84.12837982177734,83.51793670654297,83.92070770263672,83.82001495361328,5085100.0,81.55424499511719
2019-07-17,83.85777282714844,81.85651397705078,83.73819732666016,81.87539672851562,4347600.0,79.6622085571289
2019-07-18,82.66204833984375,81.66142272949219,81.7369384765625,82.63058471679688,4638100.0,80.39697265625
2019-07-19,83.62492370605469,82.39773559570312,82.84455871582031,83.3165512084961,5138900.0,81.06439971923828
2019-07-22,83.82001495361328,82.78791809082031,83.25361633300781,83.66897583007812,5399400.0,81.40729522705078
2019-07-23,85.90308380126953,83.07740783691406,85.78980255126953,84.92133331298828,12855100.0,82.62580871582031
2019-07-24,86.13593292236328,84.3108901977539,84.56890869140625,84.48709869384766,5684100.0,82.20330810546875
2019-07-25,87.04216766357422,84.89616394042969,84.90874481201172,85.81497955322266,6339600.0,83.49528503417969
2019-07-26,86.01636505126953,85.1416015625,85.4688491821289,85.3555679321289,3521300.0,83.04830169677734
2019-07-29,85.82127380371094,85.19823455810547,85.31151580810547,85.4122085571289,3259600.0,83.10340881347656
2019-07-30,85.4122085571289,84.60667419433594,85.19823455810547,85.14788818359375,3584100.0,82.84622955322266
2019-07-31,85.6072998046875,83.700439453125,85.11642456054688,84.07803344726562,5348700.0,81.8052978515625
2019-08-01,85.2800521850586,82.85713958740234,83.8955307006836,82.97042083740234,4633500.0,80.72762298583984
2019-08-02,82.98930358886719,81.44115447998047,82.71239471435547,82.32221221923828,3443600.0,80.09693145751953
2019-08-05,81.13908386230469,78.49591064453125,81.08244323730469,79.13782501220703,6322700.0,76.9986343383789
2019-08-06,81.22089385986328,78.9804916381836,78.9804916381836,81.05726623535156,6042800.0,78.8661880493164
2019-08-07,81.88797760009766,78.75393676757812,80.0,81.1894302368164,6835400.0,78.99478149414062
2019-08-08,82.87602233886719,81.54814147949219,81.54814147949219,82.74386596679688,4253100.0,80.50719451904297
2019-08-09,83.08370208740234,81.51667785644531,82.69351959228516,82.59282684326172,3767300.0,80.36023712158203
2019-08-12,81.95720672607422,80.25802612304688,81.71806335449219,80.56639099121094,4135000.0,78.38858032226562
2019-08-13,82.25928497314453,80.3650131225586,80.4656982421875,81.15166473388672,3813900.0,78.95803833007812
2019-08-14,80.08810424804688,77.89175415039062,79.98741149902344,78.22529602050781,5337700.0,76.11076354980469
2019-08-15,78.30081939697266,77.05474853515625,78.0364990234375,77.87287902832031,6295600.0,76.21857452392578
2019-08-16,79.0937728881836,78.04908752441406,78.65953063964844,78.69729614257812,4023300.0,77.02547454833984
2019-08-19,80.11957550048828,79.28886413574219,79.75456237792969,79.69792175292969,2896900.0,78.00484466552734
2019-08-20,80.09439849853516,78.9238510131836,79.2825698852539,79.72309875488281,3161400.0,78.02948760986328
2019-08-21,80.6922607421875,79.79232025146484,80.49087524414062,80.13215637207031,2732200.0,78.42985534667969
2019-08-22,80.80553436279297,79.49653625488281,80.5538101196289,80.52863311767578,2593200.0,78.81790924072266
2019-08-23,80.42794036865234,77.29389190673828,79.72309875488281,77.67149353027344,5532500.0,76.02146911621094
2019-08-26,79.08747863769531,77.80994415283203,78.65324401855469,78.97419738769531,3325900.0,77.29649353027344
2019-08-27,79.29515075683594,78.02391815185547,78.94273376464844,78.39521789550781,3459500.0,76.72982025146484
2019-08-28,79.89930725097656,77.91693115234375,78.25676727294922,79.84266662597656,3252000.0,78.14651489257812
2019-08-29,81.98237609863281,80.56010437011719,80.56010437011719,81.50408935546875,7271100.0,79.77264404296875
2019-08-30,82.5676498413086,81.92574310302734,81.9635009765625,81.9635009765625,3702500.0,80.22229766845703
2019-09-03,81.2964096069336,80.3272476196289,80.97545623779297,81.16425323486328,4028400.0,79.44002532958984
2019-09-04,82.90119934082031,81.9886703491211,82.24669647216797,82.47325134277344,3585100.0,80.7212142944336
2019-09-05,84.1409683227539,83.38578033447266,83.75078582763672,83.71932220458984,4231300.0,81.9408187866211
2019-09-06,84.48709869384766,83.79483795166016,84.21019744873047,84.13467407226562,3375500.0,82.34735107421875
2019-09-09,85.21082305908203,84.23536682128906,84.73883056640625,84.39899444580078,3675800.0,82.60604858398438
2019-09-10,84.78288269042969,83.59345245361328,84.3927001953125,84.27312469482422,4552300.0,82.48285675048828
2019-09-11,85.58841705322266,83.75078582763672,84.01510620117188,85.55695343017578,4557000.0,83.73941040039062
2019-09-12,86.84078216552734,85.71428680419922,85.87791442871094,86.50724029541016,4805900.0,84.66950988769531
2019-09-13,87.72813415527344,86.50724029541016,86.84707641601562,86.88483428955078,4807500.0,85.03907775878906
2019-09-16,87.48898315429688,86.41912841796875,87.48898315429688,86.89742279052734,3355900.0,85.05139923095703
2019-09-17,86.6834487915039,85.98489379882812,86.46318817138672,86.34990692138672,3369300.0,84.51551055908203
2019-09-18,86.71491241455078,85.55695343017578,86.16740417480469,86.63310241699219,2773500.0,84.79269409179688
2019-09-19,86.85965728759766,86.09817504882812,86.80931091308594,86.5512924194336,3479400.0,84.71261596679688
2019-09-20,87.13656616210938,85.31151580810547,86.59534454345703,85.31781005859375,8439600.0,83.50534057617188
2019-09-23,85.67023468017578,84.3927001953125,84.5877914428711,85.38074493408203,4137500.0,83.56694030761719
2019-09-24,85.71428680419922,84.74512481689453,85.61359405517578,85.26116943359375,4506800.0,83.44990539550781
2019-09-25,86.31214904785156,85.04720306396484,85.5506591796875,86.11076354980469,3357800.0,84.28145599365234
2019-09-26,87.02957916259766,85.90937805175781,86.06671142578125,86.5512924194336,4278500.0,84.71261596679688
2019-09-27,86.99811553955078,85.70799255371094,86.86595153808594,85.83385467529297,3395300.0,84.01042938232422
2019-09-30,86.33731842041016,85.69540405273438,86.31214904785156,85.9156723022461,4079100.0,84.09050750732422
2019-10-01,86.65198516845703,83.83259582519531,86.17998504638672,84.1976089477539,5539000.0,82.40894317626953
2019-10-02,83.700439453125,81.69918060302734,83.59345245361328,82.10824584960938,5175500.0,80.36396026611328
2019-10-03,82.64946746826172,80.95028686523438,82.2907485961914,82.57394409179688,4609000.0,80.81976318359375
2019-10-04,83.8955307006836,82.41032409667969,82.6242904663086,83.83259582519531,3009800.0,82.05168151855469
2019-10-07,84.30459594726562,83.15292358398438,83.56828308105469,83.5053482055664,2662000.0,81.73138427734375
2019-10-08,83.3165512084961,82.02642822265625,82.64946746826172,82.30963134765625,3970900.0,80.56106567382812
2019-10-09,83.47388458251953,82.51730346679688,82.88231658935547,83.04594421386719,3864400.0,81.28173828125
2019-10-10,84.36752319335938,82.63058471679688,83.0081787109375,84.2794189453125,3710600.0,82.489013671875
2019-10-11,86.33731842041016,84.95909118652344,85.00314331054688,85.68282318115234,4849400.0,83.86260223388672
2019-10-14,85.87162017822266,85.1667709350586,85.58841705322266,85.53807067871094,2637700.0,83.7209243774414
2019-10-15,86.67086029052734,85.67652893066406,85.75833892822266,85.68282318115234,3964000.0,83.86260223388672
2019-10-16,86.356201171875,85.38074493408203,85.5506591796875,86.03524017333984,3339100.0,84.20753479003906
2019-10-17,87.31277465820312,86.3247299194336,86.40654754638672,86.95405578613281,4103700.0,85.10682678222656
2019-10-18,87.12397766113281,85.90937805175781,86.9918212890625,86.09188079833984,5413200.0,84.26296997070312
2019-10-21,87.47640228271484,86.6834487915039,86.95405578613281,87.06733703613281,5951700.0,85.21770477294922
2019-10-22,89.51541900634766,87.4323501586914,88.62177276611328,88.99308013916016,10544200.0,87.1025390625
2019-10-23,89.01195526123047,87.60855865478516,88.62806701660156,88.04908752441406,5324200.0,86.17859649658203
2019-10-24,90.5223388671875,88.12460327148438,88.4203872680664,90.2706069946289,7235300.0,88.35292053222656
2019-10-25,90.7489013671875,89.87413787841797,90.21397399902344,89.96853637695312,5074100.0,88.0572738647461
2019-10-28,91.0195083618164,89.5594711303711,90.16362762451172,90.01888275146484,3773000.0,88.10655212402344
2019-10-29,90.31466674804688,89.19446563720703,89.64757537841797,89.3643798828125,5647300.0,87.46595764160156
2019-10-30,90.79295349121094,89.3643798828125,89.52171325683594,90.5223388671875,4040100.0,88.59930419921875
2019-10-31,90.5223388671875,89.78602600097656,90.2706069946289,90.35871887207031,4852600.0,88.43916320800781
2019-11-01,92.37885284423828,90.83700561523438,90.86846923828125,92.30963134765625,6444300.0,90.34864044189453
2019-11-04,93.13404846191406,92.13341522216797,92.81938171386719,92.83197021484375,6823100.0,90.85987091064453
2019-11-05,93.49905395507812,92.32221221923828,92.9263687133789,93.04594421386719,6453400.0,91.06930541992188
2019-11-06,93.37948608398438,92.59282684326172,93.02706146240234,93.33543395996094,5015600.0,91.35264587402344
2019-11-07,93.98992919921875,93.42353820800781,93.65638732910156,93.59974670410156,4407000.0,91.61134338378906
2019-11-08,93.7822494506836,92.71868896484375,92.80679321289062,93.69414520263672,1700200.0,91.70374298095703
2019-11-11,93.53052520751953,92.84455871582031,93.14034271240234,93.27879333496094,1473400.0,91.29721069335938
2019-11-12,93.79483795166016,93.14034271240234,93.3920669555664,93.38578033447266,1612600.0,91.40192413330078
2019-11-13,93.46129608154297,92.78162384033203,93.0648193359375,93.33543395996094,1841600.0,91.35264587402344
2019-11-14,93.41724395751953,92.7942123413086,92.7942123413086,93.20956420898438,1735400.0,91.95357513427734
2019-11-15,94.2794189453125,93.29766845703125,93.3165512084961,93.99622344970703,1989200.0,92.72962951660156
2019-11-18,93.94587707519531,93.41724395751953,93.8388900756836,93.8388900756836,1855800.0,92.57441711425781
2019-11-19,94.17872619628906,93.36060333251953,94.15985107421875,93.3731918334961,4495700.0,92.114990234375
2019-11-20,93.5053482055664,91.93832397460938,93.1466293334961,92.2907485961914,2645900.0,91.04713439941406
2019-11-21,93.10887145996094,92.07048797607422,92.28445434570312,92.69981384277344,2348100.0,91.45068359375
2019-11-22,93.47388458251953,92.6242904663086,93.29766845703125,92.9515380859375,2381100.0,91.69902038574219
2019-11-25,93.60604095458984,92.63687896728516,93.49275970458984,92.83826446533203,2403000.0,91.58727264404297
2019-11-26,93.53052520751953,92.76274108886719,92.9515380859375,93.21585845947266,3601400.0,91.95977783203125
2019-11-27,93.80113220214844,92.94525146484375,93.37948608398438,93.65638732910156,2401400.0,92.39437103271484
2019-11-29,93.52423095703125,92.82567596435547,93.47388458251953,93.35430908203125,1575400.0,92.09636688232422
2019-12-02,93.52423095703125,91.17684173583984,93.38578033447266,91.24606323242188,6121900.0,90.01653289794922
2019-12-03,90.7489013671875,89.85525512695312,90.5789794921875,90.45311737060547,5938700.0,89.23426818847656
2019-12-04,91.79987335205078,90.81182861328125,91.214599609375,90.95028686523438,4829100.0,89.7247314453125
2019-12-05,91.61107635498047,90.88105773925781,91.56072998046875,91.41598510742188,3720600.0,90.18415832519531
2019-12-06,92.7564468383789,92.01384735107422,92.59912109375,92.50472259521484,4143900.0,91.25822448730469
2019-12-09,92.73127746582031,91.97608184814453,92.44808197021484,92.0201416015625,2403000.0,90.7801742553711
2019-12-10,91.88168334960938,91.47262573242188,91.7369384765625,91.48521423339844,4246700.0,90.25245666503906
2019-12-11,92.74386596679688,91.87539672851562,92.24669647216797,92.6809310913086,3603600.0,91.43206024169922
2019-12-12,94.17243194580078,92.6242904663086,93.07740783691406,94.0276870727539,4327400.0,92.76067352294922
2019-12-13,94.49339294433594,93.31025695800781,93.31025695800781,93.813720703125,3762900.0,92.54959106445312
2019-12-16,94.82064056396484,93.8388900756836,94.22907257080078,94.05915832519531,5162500.0,92.79171752929688
2019-12-17,94.0088119506836,93.10887145996094,93.8955307006836,93.53052520751953,5759100.0,92.27020263671875
2019-12-18,93.52423095703125,92.63058471679688,93.2032699584961,92.95783233642578,6036900.0,91.70523071289062
2019-12-19,93.870361328125,92.63687896728516,93.33543395996094,93.587158203125,4755200.0,92.3260726928711
2019-12-20,94.96538543701172,93.8955307006836,94.96538543701172,94.07803344726562,7252600.0,92.81033325195312
2019-12-23,94.74512481689453,94.12208557128906,94.37381744384766,94.28571319580078,4361300.0,93.01522064208984
2019-12-24,94.60037994384766,94.04656982421875,94.44304656982422,94.12837982177734,1596700.0,92.86000061035156
2019-12-26,94.87728118896484,94.24166107177734,94.36752319335938,94.84581756591797,2231200.0,93.5677719116211
2019-12-27,95.07237243652344,94.43045806884766,95.0283203125,94.57520294189453,2928000.0,93.3008041381836
2019-12-30,94.90245056152344,94.13467407226562,94.67589569091797,94.32347106933594,2674600.0,93.0524673461914
2019-12-31,94.5311508178711,93.83259582519531,94.26683807373047,94.24795532226562,3227100.0,92.97796630859375
2020-01-02,96.42542266845703,94.23536682128906,94.23536682128906,96.37507629394531,4451500.0,95.07642364501953
2020-01-03,97.32536315917969,94.7199478149414,94.98426818847656,96.50724029541016,4969700.0,95.2068099975586
2020-01-06,96.81560516357422,95.9723129272461,96.5701675415039,96.71491241455078,4139500.0,95.41168212890625
2020-01-07,96.6834487915039,95.59471130371094,95.59471130371094,96.40654754638672,4348700.0,95.10747528076172
2020-01-08,97.2624282836914,96.11705780029297,96.36249542236328,96.5512924194336,3772400.0,95.2502670288086
2020-01-09,97.03587341308594,96.36249542236328,96.79043579101562,96.69603729248047,4672400.0,95.39305877685547
2020-01-10,96.92259216308594,95.2989273071289,96.92259216308594,95.56954193115234,4605200.0,94.28174591064453
2020-01-13,95.9723129272461,95.2989273071289,95.67023468017578,95.6891098022461,4910000.0,94.39970397949219
2020-01-14,95.9156723022461,95.10383605957031,95.26116943359375,95.36815643310547,4987700.0,94.08307647705078
2020-01-15,96.33102416992188,95.12271881103516,95.43109130859375,95.63247680664062,4937000.0,94.34382629394531
2020-01-16,96.92888641357422,96.04153442382812,96.04153442382812,96.63310241699219,5671200.0,95.33097076416016
2020-01-17,97.87916564941406,96.71491241455078,97.11138916015625,97.16802978515625,7365400.0,95.85869598388672
2020-01-21,97.86658477783203,96.14852142333984,96.82819366455078,97.21208190917969,7797300.0,95.90215301513672
2020-01-22,97.58338928222656,96.4946517944336,97.15544128417969,96.78414154052734,5546800.0,95.47997283935547
2020-01-23,97.06733703613281,96.02894592285156,96.67086029052734,96.79043579101562,6369300.0,95.48619079589844
2020-01-24,97.18061828613281,95.90308380126953,96.53870391845703,96.40654754638672,5879100.0,95.10747528076172
2020-01-27,95.63247680664062,94.40528869628906,95.02202606201172,95.04720306396484,6889400.0,93.76644897460938
2020-01-28,97.17432403564453,93.17180633544922,94.73253631591797,96.19886779785156,9083600.0,94.90259552001953
2020-01-29,96.88483428955078,95.32410430908203,96.86595153808594,96.17369079589844,6079800.0,94.87775421142578
2020-01-30,97.0484619140625,95.30522155761719,95.30522155761719,96.91629791259766,6958800.0,95.6103515625
2020-01-31,96.65198516845703,94.15985107421875,96.412841796875,94.52485656738281,7325100.0,93.25113677978516
2020-02-03,95.85273742675781,94.26683807373047,95.06607818603516,94.36752319335938,7450000.0,93.0959243774414
2020-02-04,96.4946517944336,95.28634643554688,95.31151580810547,96.28697204589844,6090100.0,94.98950958251953
2020-02-05,97.94210052490234,96.53870391845703,97.35682678222656,97.94210052490234,5727700.0,96.6223373413086
2020-02-06,98.64065551757812,97.65890502929688,98.40780639648438,98.30081939697266,6011600.0,96.9762191772461
2020-02-07,99.34549713134766,97.92951202392578,98.1749496459961,98.69729614257812,7886000.0,97.36735534667969
2020-02-10,99.4210205078125,97.52674865722656,99.19446563720703,98.52108001708984,6419800.0,97.19351196289062
2020-02-11,99.71051025390625,97.46381378173828,99.57205963134766,97.70295715332031,8577100.0,96.38641357421875
2020-02-12,98.0364990234375,96.63939666748047,97.64002227783203,97.65890502929688,9167000.0,96.34294891357422
2020-02-13,97.32536315917969,96.23662567138672,96.9351806640625,96.3247299194336,5420800.0,95.47899627685547
2020-02-14,96.94776916503906,96.01636505126953,96.33731842041016,96.57646179199219,6175300.0,95.728515625
2020-02-18,95.80868530273438,94.62554931640625,95.78350830078125,95.20452880859375,4553200.0,94.3686294555664
2020-02-19,95.63876342773438,94.48080444335938,95.37445068359375,94.82693481445312,5339900.0,93.99434661865234
2020-02-20,94.86469268798828,93.0962905883789,94.6444320678711,94.3360595703125,5380800.0,93.50778198242188
2020-02-21,95.4122085571289,93.59345245361328,94.18502044677734,95.3555679321289,6796900.0,94.51834106445312
2020-02-24,93.24732208251953,91.59219360351562,92.7564468383789,92.24669647216797,10190200.0,91.436767578125
2020-02-25,92.83826446533203,87.1302719116211,92.45437622070312,87.35682678222656,12089700.0,86.58982849121094
2020-02-26,90.10698699951172,86.9037094116211,88.2315902709961,87.08621978759766,13401700.0,86.32159423828125
2020-02-27,86.50724029541016,83.15292358398438,85.57583618164062,83.18439483642578,16203900.0,82.45403289794922
2020-02-28,82.45437622070312,79.19446563720703,80.01258850097656,82.18376159667969,19610000.0,81.4621810913086
2020-03-02,84.41158294677734,80.71113586425781,82.7564468383789,84.37381744384766,14433800.0,83.63301086425781
2020-03-03,86.96664428710938,82.66834259033203,84.29200744628906,83.40465545654297,14444000.0,82.67235565185547
2020-03-04,88.00503540039062,83.53052520751953,84.60667419433594,87.50157165527344,9077400.0,86.7332992553711
2020-03-05,85.26746368408203,78.79798889160156,85.01573181152344,79.57205963134766,13601500.0,78.8734130859375
2020-03-06,80.00629425048828,75.51919555664062,76.56387329101562,79.59722900390625,13614700.0,78.89836120605469
2020-03-09,74.92762756347656,70.80553436279297,72.63687896728516,72.59912109375,13778300.0,71.9616928100586
2020-03-10,75.82756805419922,71.44744873046875,75.37445068359375,75.12271881103516,14774000.0,74.463134765625
2020-03-11,73.52423095703125,67.19949340820312,72.88861083984375,67.65890502929688,16346600.0,67.06485748291016
2020-03-12,68.6469497680664,58.401512145996094,59.23221969604492,64.5059814453125,30644500.0,63.939613342285156
2020-03-13,69.71051025390625,62.020137786865234,68.62806701660156,66.33102416992188,26649500.0,65.7486343383789
2020-03-16,62.391441345214844,57.0044059753418,60.0125846862793,57.22467041015625,19586000.0,56.722232818603516
2020-03-17,58.81057357788086,52.11453628540039,57.306480407714844,58.42668533325195,25522300.0,57.9136962890625
2020-03-18,54.07174301147461,43.43612289428711,54.02139663696289,49.96853256225586,36292700.0,49.52980422973633
2020-03-19,53.80742645263672,45.42479705810547,49.861549377441406,52.712398529052734,25171600.0,52.24958038330078
2020-03-20,55.90937805175781,46.1170539855957,53.39836502075195,51.93832778930664,22923500.0,51.48230743408203
2020-03-23,50.402767181396484,45.50031280517578,50.35242462158203,47.16802978515625,19084500.0,46.75389099121094
2020-03-24,55.03461456298828,50.35242462158203,50.409061431884766,54.60037612915039,20411000.0,54.1209831237793
2020-03-25,63.04594039916992,54.298301696777344,55.30522155761719,60.53492736816406,19096100.0,60.00342559814453
2020-03-26,66.07300567626953,61.044681549072266,61.674007415771484,65.85273742675781,23079500.0,65.27454376220703
2020-03-27,64.02140045166016,60.74260711669922,61.674007415771484,61.13908004760742,16126400.0,60.60227584838867
2020-03-30,62.77532958984375,59.60352325439453,60.465702056884766,61.98237991333008,12019800.0,61.43817138671875
2020-03-31,62.42919921875,59.07489013671875,61.22089385986328,59.3643798828125,11616700.0,58.84315872192383
2020-04-01,57.898048400878906,55.58842086791992,56.3121452331543,57.50157165527344,19658400.0,56.9967041015625
2020-04-02,58.055381774902344,53.561988830566406,56.40654373168945,54.12838363647461,20980000.0,53.653133392333984
2020-04-03,53.29999923706055,48.04999923706055,51.0,49.93000030517578,18932300.0,49.49161148071289
2020-04-06,58.900001525878906,52.63999938964844,54.47999954223633,57.560001373291016,28777500.0,57.054622650146484
2020-04-07,64.48999786376953,57.220001220703125,62.41999816894531,57.7599983215332,27110200.0,57.25286102294922
2020-04-08,63.97999954223633,57.900001525878906,58.349998474121094,62.619998931884766,26540900.0,62.0701904296875
2020-04-09,68.0999984741211,63.5099983215332,67.0,64.70999908447266,24741600.0,64.14183807373047
2020-04-13,64.4000015258789,60.09000015258789,64.2300033569336,61.83000183105469,15181800.0,61.287132263183594
2020-04-14,65.33999633789062,62.599998474121094,63.630001068115234,65.06999969482422,16758300.0,64.4986801147461
2020-04-15,65.11000061035156,61.22999954223633,65.0,62.33000183105469,16662100.0,61.78274154663086
2020-04-16,62.720001220703125,61.29999923706055,62.459999084472656,62.45000076293945,14108100.0,61.90168762207031
2020-04-17,66.5,64.18000030517578,64.75,66.06999969482422,14111000.0,65.48989868164062
2020-04-20,66.93000030517578,63.720001220703125,64.5,64.9800033569336,10564000.0,64.40947723388672
2020-04-21,64.55000305175781,62.150001525878906,63.619998931884766,62.650001525878906,9877400.0,62.09992980957031
2020-04-22,64.9000015258789,63.099998474121094,64.31999969482422,63.45000076293945,9443700.0,62.892906188964844
2020-04-23,64.87999725341797,63.25,63.88999938964844,63.290000915527344,9320000.0,62.734310150146484
2020-04-24,64.08000183105469,62.5,63.97999954223633,63.43000030517578,8560200.0,62.87308120727539
2020-04-27,65.41999816894531,63.84000015258789,64.43000030517578,65.06999969482422,8305700.0,64.4986801147461
2020-04-28,67.29000091552734,64.80999755859375,66.5199966430664,65.38999938964844,10477000.0,64.81587219238281
2020-04-29,68.79000091552734,66.05999755859375,67.3499984741211,67.9000015258789,10327900.0,67.3038330078125
2020-04-30,67.44999694824219,64.69999694824219,67.44999694824219,64.80999755859375,12472200.0,64.24095916748047
